tx_id,customer_id,amount,compliance_label,latency_ms,fraud_risk_flag
0ceeb2ef,CUST_1285,188,0,171,0
dec0f715,CUST_6459,3769,1,213,0
e45869e2,CUST_5749,3215,1,280,0
a38b7e03,CUST_6412,2388,1,93,0
712f549d,CUST_3450,4900,1,285,0
da037864,CUST_5118,2634,1,298,0
d7cebdb8,CUST_6228,4525,1,242,0
16826606,CUST_4960,3464,1,228,0
d42fbd21,CUST_3063,4548,1,72,0
3dc20b73,CUST_6969,760,0,295,0
459050fb,CUST_1632,1930,0,220,0
bf87cf0b,CUST_8914,3592,1,86,0
5f454408,CUST_9324,2323,1,117,0
a387f448,CUST_8942,545,0,182,0
887d09cb,CUST_9472,819,0,129,0
21fb8f1c,CUST_6251,190,0,299,1
3df1be9e,CUST_5368,1375,0,103,0
43f28c99,CUST_6700,4714,1,138,0
857257c3,CUST_2472,520,0,219,0
2ef35a2e,CUST_2180,3376,1,144,0
402d98ec,CUST_2202,2167,1,78,0
3d929a96,CUST_3840,4771,1,243,0
69ac8240,CUST_1800,3668,1,197,0
75b3acc0,CUST_1835,4738,1,175,0
0e4f8382,CUST_9044,4246,1,181,0
1e2690da,CUST_4190,3305,1,209,0
cc93881b,CUST_4329,1156,0,97,0
a4b2231f,CUST_6459,251,0,214,0
1475184b,CUST_8816,2261,1,257,0
cc0f381b,CUST_2769,2869,1,187,0
76ee4778,CUST_5165,4212,1,265,0
c6095654,CUST_8563,3530,1,200,0
fd557cb2,CUST_8019,1322,0,67,0
446af79e,CUST_2589,1970,0,265,0
c6b67818,CUST_3609,3907,1,265,0
958f9609,CUST_8386,1257,0,123,0
ed034304,CUST_6540,2499,1,232,0
0b71c5e1,CUST_4876,995,0,255,0
e8bc1ae8,CUST_4949,2474,1,70,0
0bcd3eca,CUST_4381,1788,0,282,0
b5c7458b,CUST_9968,4646,1,133,0
0ea41031,CUST_8271,3963,1,164,0
4352c5a4,CUST_6199,2244,1,298,0
596fe0e0,CUST_1575,646,0,189,0
2799a9c5,CUST_2606,347,0,132,0
d126aeed,CUST_1880,1202,0,210,0
e6cf333f,CUST_9330,3265,1,256,1
260af453,CUST_9158,3900,1,217,0
375a0a1e,CUST_7226,4388,1,104,0
e86c1d06,CUST_2320,453,0,173,0
16a75767,CUST_9648,1330,0,258,0
9fa234b0,CUST_7376,1031,0,103,0
ae1f992b,CUST_6141,4161,1,116,0
1f577b0f,CUST_6502,4638,1,61,0
6942eb81,CUST_5692,4082,1,200,0
b59afaa4,CUST_9298,989,0,257,0
31480349,CUST_7093,4027,1,57,0
f13564d3,CUST_1886,2447,1,219,0
20037cae,CUST_9224,4186,1,257,0
c0804b1f,CUST_2558,4503,1,76,0
a2a11fda,CUST_9259,2554,1,267,1
21a619a8,CUST_6903,2362,1,266,0
7bddfcdd,CUST_9121,2154,1,183,0
61d83439,CUST_2927,4222,1,272,0
05e120eb,CUST_4385,3163,1,119,0
069f4e48,CUST_3875,2806,1,292,0
66bba4a0,CUST_4005,716,0,183,0
29eec6fd,CUST_5079,3250,1,52,0
6d7b4001,CUST_4350,4669,1,70,0
d9180849,CUST_7647,4870,1,264,0
c491cc34,CUST_7153,2240,1,249,0
c2ab7a6c,CUST_7078,4955,1,80,0
a22dfb7a,CUST_3600,4448,1,81,0
4ed786c6,CUST_4283,2003,1,51,0
2c98aba8,CUST_7594,415,0,259,0
b341d083,CUST_8633,3948,1,71,0
8ba6ac3e,CUST_1104,1505,0,139,0
82668fab,CUST_5075,3442,1,200,0
730a55a6,CUST_7531,2102,1,57,1
7adade56,CUST_1870,4163,1,250,0
e04ab1a7,CUST_3644,4844,1,146,0
6d77ec72,CUST_5226,2761,1,55,0
8492c2ba,CUST_8475,2577,1,199,0
4e33393b,CUST_5752,4404,1,56,0
be5c3038,CUST_1697,3811,1,220,0
7a167e1e,CUST_9238,4991,1,239,0
b21034f5,CUST_5770,1313,0,112,0
3daaff90,CUST_2361,4274,1,216,0
a546742b,CUST_9542,4299,1,203,0
f9ba4189,CUST_3449,1206,0,69,0
a28eb939,CUST_6131,1180,0,264,0
5356ea6c,CUST_8737,2017,1,250,0
9d1ed54a,CUST_5006,3295,1,135,0
0cb70009,CUST_9791,2073,1,67,0
fae12ebb,CUST_8098,405,0,241,0
abf68745,CUST_7687,2600,1,57,0
a81f8ab8,CUST_4523,4924,1,108,0
dfdf146d,CUST_6515,875,0,105,0
2af42d85,CUST_6173,1064,0,218,0
a681d994,CUST_5941,1927,0,154,0
35a8a16f,CUST_1831,4154,1,146,0
4151aa64,CUST_8264,381,0,89,0
77eb4c93,CUST_5459,1992,0,289,0
c468640a,CUST_9297,4429,1,221,0
bf67372e,CUST_7845,2385,1,179,0
9443ffb6,CUST_5687,3940,1,132,0
8d530a77,CUST_4124,4386,1,171,0
b9b84827,CUST_4027,2427,1,299,0
f53fed65,CUST_9222,1810,0,175,0
605d9a6a,CUST_5288,316,0,266,0
f4bb7137,CUST_8264,3639,1,225,0
06f7a31a,CUST_9504,1368,0,105,1
f9ce0c35,CUST_1750,4809,1,64,0
26f55478,CUST_8365,416,0,102,0
5dc011f0,CUST_9748,4074,1,96,0
534d64db,CUST_9388,3671,1,254,0
7c80c8a4,CUST_4306,3157,1,224,0
669762c4,CUST_7797,3776,1,161,0
b16e1b0a,CUST_6232,1514,0,258,0
25ec2777,CUST_5524,2091,1,222,1
a7f3a1c9,CUST_5302,1547,0,133,0
d4e41e66,CUST_5287,4650,1,141,0
b5462b6b,CUST_8212,3120,1,266,0
0e5d612e,CUST_6671,4580,1,255,0
ffce9b63,CUST_3235,4913,1,278,1
ba50764f,CUST_2833,681,0,116,0
17dbf62e,CUST_8906,3544,1,145,0
84336ca7,CUST_5122,3827,1,258,0
284f2a7e,CUST_8943,4629,1,64,0
151de808,CUST_4592,3957,1,145,0
51efe08e,CUST_8425,1516,0,230,0
6f7d06a8,CUST_8509,2927,1,69,0
fbd85ac4,CUST_9162,1494,0,109,0
a504e2a6,CUST_3882,934,0,123,0
1c904ec3,CUST_2559,219,0,126,0
bbab89a0,CUST_4391,4204,1,174,0
63e8e947,CUST_7300,715,0,231,0
0c316ef6,CUST_8648,259,0,222,0
9d0c0d4e,CUST_6142,413,0,210,0
f384cfd7,CUST_5675,1606,0,143,0
8c2210e3,CUST_2091,3371,1,104,0
277dc1be,CUST_1960,753,0,92,0
51881a49,CUST_5278,4422,1,179,0
4af1540e,CUST_6332,706,0,241,0
e86a1ce5,CUST_9174,2046,1,120,0
030adb4f,CUST_3699,4455,1,283,0
a114ab42,CUST_1091,1908,0,50,0
70118054,CUST_5340,3182,1,105,0
5758549a,CUST_6635,2958,1,66,0
67845084,CUST_2815,145,0,123,0
b963562f,CUST_3674,3072,1,78,0
9c8993ca,CUST_5280,779,0,232,0
7a483bcc,CUST_2947,805,0,252,0
66a2d04b,CUST_5394,593,0,172,0
866f65fe,CUST_5627,2220,1,235,0
a6362171,CUST_6765,4541,1,155,0
3ff2a0a3,CUST_4752,1687,0,284,0
03f562f5,CUST_5710,3576,1,256,0
397db4ce,CUST_7042,4741,1,256,0
f832db02,CUST_8342,333,0,83,0
9db48c90,CUST_2373,1194,0,88,0
302afecd,CUST_6502,526,0,113,1
657b7c1e,CUST_1512,4114,1,204,0
cbf27681,CUST_1745,3845,1,216,0
c59da0bf,CUST_8194,515,0,59,0
b0499b64,CUST_3110,2223,1,110,0
d4ae2c42,CUST_6157,4613,1,235,0
9585b5f4,CUST_6373,1014,0,194,0
3214b72d,CUST_5968,487,0,115,0
28eed27c,CUST_3962,996,0,221,0
ae1ccc0c,CUST_1161,1754,0,120,0
832be156,CUST_1266,2868,1,222,0
f3249dd6,CUST_6272,4020,1,77,0
ea127353,CUST_3943,4588,1,99,0
ac1e6caf,CUST_2305,4795,1,237,0
270fb10a,CUST_8238,1871,0,149,0
489cd1f2,CUST_9556,1246,0,299,0
2319bbae,CUST_8311,1747,0,219,0
14364570,CUST_8320,1483,0,256,0
86b4466c,CUST_2451,3779,1,244,0
41e39cba,CUST_7214,2684,1,226,0
f1b787c0,CUST_2847,2659,1,148,0
9356b910,CUST_9207,2481,1,141,0
2ad38c9c,CUST_8229,2197,1,118,0
1056dbc4,CUST_2742,4255,1,87,0
8e01f604,CUST_8009,1565,0,273,0
7b7571e3,CUST_2294,3603,1,77,0
475a559b,CUST_5880,243,0,107,0
fc86cc9b,CUST_1416,3909,1,187,0
80067b8d,CUST_7743,1791,0,152,0
815fd409,CUST_9193,279,0,196,0
9dc8c531,CUST_1332,143,0,250,0
686004c4,CUST_1882,4647,1,172,0
32e3e242,CUST_7318,3199,1,162,0
7f72f398,CUST_1143,3432,1,140,0
eaa73dcc,CUST_6676,2629,1,134,0
33b3149c,CUST_2245,4464,1,271,0
9a253979,CUST_2094,4377,1,243,0
f57c1349,CUST_6772,4823,1,268,0
54f22ba9,CUST_8928,871,0,60,0
344a92c2,CUST_5080,3456,1,64,0
30a4c8d5,CUST_8856,1103,0,284,0
67705f86,CUST_2848,1072,0,229,0
60c1d073,CUST_1913,4278,1,218,0
7c801dad,CUST_7763,4558,1,216,0
6aaf823a,CUST_9781,4108,1,296,0
af9c05e8,CUST_5116,209,0,284,0
7474869e,CUST_4656,4515,1,243,0
a6829b8f,CUST_9358,342,0,215,0
b4392140,CUST_6623,3900,1,71,0
d8c77286,CUST_5232,2664,1,270,0
48161d32,CUST_2065,2257,1,256,0
abf24fc9,CUST_4217,4143,1,181,0
0caddd34,CUST_9492,2942,1,87,0
a0296dbd,CUST_7263,4596,1,55,0
f1629045,CUST_6328,524,0,95,0
7263e54f,CUST_6647,3318,1,245,0
e117a301,CUST_9900,113,0,222,0
e0fef4bf,CUST_6514,184,0,244,0
2abffcaa,CUST_8037,1798,0,186,0
65745b72,CUST_9282,3871,1,58,0
b3a4f75d,CUST_8168,1520,0,152,1
6c00e042,CUST_7237,3810,1,100,0
9d10bba3,CUST_6793,4790,1,132,0
e5e9b153,CUST_4860,1217,0,175,0
7cf61927,CUST_3169,4145,1,115,0
46e4d8e6,CUST_2595,4476,1,296,0
3f9a3951,CUST_6376,158,0,72,0
5a74e1ea,CUST_2151,4573,1,222,0
ea30a4e3,CUST_6828,1360,0,246,0
50df623f,CUST_6762,4335,1,58,0
c984091f,CUST_7313,3608,1,254,0
2761e6e9,CUST_6225,2222,1,109,0
3f146ce2,CUST_3717,4835,1,141,1
25086b44,CUST_9808,3903,1,227,0
6a39a8dc,CUST_1836,960,0,255,1
0d934b91,CUST_8433,3262,1,132,0
e6e51664,CUST_5969,725,0,221,0
345810c6,CUST_1311,773,0,67,0
de7bf4ad,CUST_6821,742,0,192,0
dbf5378e,CUST_7879,1264,0,172,0
7eadd9af,CUST_1063,1355,0,51,0
63058a05,CUST_1743,3131,1,216,0
9ea2df82,CUST_1003,3155,1,158,0
d6fc7a01,CUST_8739,2971,1,276,0
1fa7d53d,CUST_5157,1895,0,178,0
714bb9d7,CUST_2383,3498,1,147,0
2eaa9548,CUST_6304,1337,0,163,0
7e8772a4,CUST_2267,2763,1,298,0
b2f671ce,CUST_2540,2514,1,230,0
c5f5ab64,CUST_6895,2642,1,274,0
8c36211e,CUST_7582,1033,0,113,0
08420c32,CUST_7717,3040,1,246,0
78f64f50,CUST_4352,4372,1,182,0
3a5973b1,CUST_5446,3078,1,291,0
2d410ba4,CUST_9043,2915,1,122,0
2850489f,CUST_5841,4856,1,152,0
ec4a3b59,CUST_2195,4917,1,113,0
19bf1329,CUST_1587,3049,1,126,0
b9cb6464,CUST_3870,1305,0,96,0
c7d4f5b5,CUST_7705,3415,1,254,1
9a2df322,CUST_5847,3211,1,82,0
8e8086b3,CUST_5945,1299,0,155,0
23671a07,CUST_5824,4238,1,118,0
489317f6,CUST_9613,1704,0,62,0
7a43258c,CUST_2831,1279,0,51,0
20da552a,CUST_1302,756,0,117,0
1f32b592,CUST_3844,1256,0,155,0
2ba0a7b1,CUST_8628,1545,0,80,0
e75524cf,CUST_7018,4278,1,101,0
f77c60e4,CUST_1366,2933,1,251,0
909b3701,CUST_7272,2619,1,121,0
b196089c,CUST_7690,2495,1,154,0
b74debf1,CUST_9948,280,0,223,0
c31df6bc,CUST_5181,4802,1,65,0
6165fa05,CUST_9303,3598,1,158,0
f778ed0e,CUST_9910,963,0,87,0
08414d86,CUST_5876,3745,1,221,0
9a97cf9a,CUST_5011,4169,1,231,0
303fb1dd,CUST_3398,2263,1,216,0
b768fb00,CUST_7908,4143,1,198,0
339476a5,CUST_4209,1975,0,266,0
3eb2824f,CUST_9748,719,0,205,0
9160904d,CUST_3035,4917,1,157,0
134b0099,CUST_8554,2600,1,207,0
6a76ad8b,CUST_7742,2902,1,172,1
3d7a9a2f,CUST_1599,2637,1,173,0
f74a66d9,CUST_8763,1259,0,62,0
85b3436f,CUST_3973,4540,1,231,0
2ae1633a,CUST_6004,776,0,74,0
9ce69968,CUST_6809,3921,1,153,0
1c2193b1,CUST_2344,1436,0,276,0
d14be6c1,CUST_7209,2977,1,78,0
0be2fa73,CUST_3076,4263,1,207,0
1064895c,CUST_6015,4696,1,109,0
f4c9b0da,CUST_7333,2834,1,161,1
7ab0e1b0,CUST_1425,3922,1,156,0
d2c449e4,CUST_1038,2094,1,108,0
0399bb4f,CUST_5448,3446,1,149,0
b8e1b0da,CUST_1981,564,0,267,0
599008e4,CUST_2747,1357,0,146,0
f781cc15,CUST_9120,3399,1,92,1
94cbe634,CUST_1285,2897,1,161,0
c3e7166e,CUST_2850,1169,0,186,0
18c0bea5,CUST_4544,1860,0,117,0
e019983c,CUST_2129,3584,1,93,0
67da3212,CUST_5080,2833,1,281,0
2ee98a22,CUST_7948,4915,1,106,1
5d6a1f19,CUST_2804,2334,1,72,0
e868d383,CUST_8485,3261,1,205,0
2c6986c6,CUST_1025,430,0,103,1
57af3a80,CUST_1296,2556,1,262,0
1728c3ee,CUST_6009,1161,0,93,0
4df83edd,CUST_8574,1752,0,146,0
de6e73aa,CUST_7345,528,0,196,0
7be36ec9,CUST_8693,1027,0,184,1
225250bb,CUST_9398,2457,1,135,0
169823b1,CUST_9705,3259,1,243,0
2f8ee3a0,CUST_1046,1393,0,272,0
ec033207,CUST_6685,4793,1,52,0
77f47f3f,CUST_9183,404,0,96,0
2e013949,CUST_2472,4090,1,240,0
a82870cf,CUST_3193,2163,1,242,0
bdb26596,CUST_5892,2384,1,182,0
2dc381c0,CUST_7946,3000,1,111,0
e2cd8ef4,CUST_1724,4081,1,231,0
bf368c8c,CUST_2921,4623,1,162,0
90a89e11,CUST_6724,4877,1,50,1
5574def9,CUST_9083,4493,1,56,0
b6487034,CUST_1710,3498,1,253,0
3b842268,CUST_5227,1124,0,180,0
21f06084,CUST_5554,3143,1,272,0
0d979c53,CUST_2600,4168,1,125,0
62af85ea,CUST_2324,3402,1,56,0
b203fb9a,CUST_8296,887,0,208,0
3345f166,CUST_7109,771,0,94,1
f31aa0ef,CUST_6274,3974,1,118,0
b8702169,CUST_9753,1455,0,93,0
478f0306,CUST_9520,671,0,87,0
69e4cc8d,CUST_5583,4717,1,157,0
3d57a2bc,CUST_7423,4198,1,162,0
b67ecd15,CUST_9277,4687,1,275,0
fd0fba56,CUST_4706,4173,1,183,0
0bdb897b,CUST_1086,4364,1,188,0
c7b438af,CUST_8840,4977,1,107,0
1b6f6b5f,CUST_1414,934,0,94,0
cd1ea066,CUST_4871,1057,0,146,0
61f7f297,CUST_1426,4514,1,299,0
0a45ee35,CUST_5680,2978,1,279,0
796e21ae,CUST_7608,2464,1,180,0
a21ad756,CUST_5151,1919,0,258,0
f37f93ee,CUST_2012,714,0,171,0
9cfa14cc,CUST_4369,701,0,268,0
dd10071e,CUST_7028,4220,1,243,0
cfae862b,CUST_2675,3436,1,295,0
246865a1,CUST_5802,1982,0,97,0
dfe7c36e,CUST_4354,1421,0,128,0
6df21e3f,CUST_4242,3641,1,75,0
d69733c9,CUST_3967,519,0,164,0
e272ed01,CUST_7046,665,0,62,0
7cf93b68,CUST_5270,3084,1,169,0
ad9f6cb6,CUST_2735,845,0,202,0
7cf6a2c7,CUST_8394,298,0,93,0
60b7345c,CUST_3325,2826,1,269,0
dc48b42b,CUST_7944,1420,0,236,0
34b4caf2,CUST_3728,2897,1,53,0
0dd1002d,CUST_4924,393,0,133,0
47140f32,CUST_2051,2433,1,179,0
3b96ecf9,CUST_5901,4950,1,177,0
7ae49357,CUST_2157,1411,0,135,0
f583fdc5,CUST_3461,2949,1,294,0
c898d13c,CUST_2130,3247,1,230,0
97b9a705,CUST_8808,541,0,265,0
ac773af3,CUST_6424,1054,0,211,0
fdc5b090,CUST_5549,4829,1,181,0
a171ae5b,CUST_3103,2449,1,55,0
ed98ef73,CUST_1165,3806,1,265,0
8029edd5,CUST_8428,4582,1,166,0
81c4882a,CUST_9750,1754,0,111,0
451dcb74,CUST_5076,2819,1,269,0
a81ebd92,CUST_7623,4876,1,222,0
95056ff6,CUST_1729,942,0,155,0
66e01da4,CUST_2878,2281,1,241,0
a33d99e4,CUST_2656,1291,0,201,0
91127b1a,CUST_6170,3656,1,148,0
d8724e40,CUST_7852,154,0,178,0
d7c685ab,CUST_5230,281,0,268,0
a6f73d2f,CUST_1522,3124,1,236,0
c152292a,CUST_6818,4756,1,232,0
db1b2897,CUST_2789,2950,1,287,0
b1ba4e4c,CUST_2883,252,0,268,0
a5de6bc9,CUST_7895,111,0,127,0
17aab748,CUST_4073,4065,1,264,0
40121c0a,CUST_4773,1146,0,194,0
4cef669a,CUST_9348,2078,1,131,0
41e458e0,CUST_8394,998,0,66,0
f37c4708,CUST_5295,1615,0,88,0
9c9ef660,CUST_4451,1272,0,236,0
cf41c02f,CUST_6862,1145,0,280,0
20339777,CUST_3917,691,0,50,0
0bac690c,CUST_1506,1656,0,113,0
015f76d2,CUST_3047,2953,1,71,0
4888ad41,CUST_5812,4201,1,237,0
568b227b,CUST_4081,1592,0,232,0
22a20adb,CUST_2994,1999,0,207,1
804aecd7,CUST_3158,3609,1,137,0
d37b6732,CUST_4077,4833,1,249,0
51fe93bf,CUST_3562,1920,0,142,0
c052f50f,CUST_3572,2014,1,94,0
97d0fa39,CUST_1365,2386,1,52,0
c6b89cc4,CUST_9471,2833,1,279,0
899e00c9,CUST_6409,3584,1,225,0
8bcbaa86,CUST_1466,4090,1,85,0
097f2190,CUST_4369,676,0,267,0
8b344178,CUST_4035,2533,1,185,0
8396cbe0,CUST_1692,2044,1,188,0
c6dfc6eb,CUST_1438,726,0,93,0
cec98b09,CUST_3904,3825,1,71,0
109aa4f4,CUST_2420,3197,1,61,0
8ae8b199,CUST_5642,2095,1,56,0
2b4bff9b,CUST_9754,2413,1,170,0
9f4cfc0e,CUST_9920,1392,0,281,0
7d2e6c58,CUST_3546,3662,1,63,0
39feb0ac,CUST_7950,2046,1,234,0
c43812a8,CUST_6501,403,0,197,0
801cfe04,CUST_9506,2132,1,90,0
3983327b,CUST_7559,899,0,130,0
2f4d4ec2,CUST_8628,3468,1,64,0
33a0dd8e,CUST_5782,1682,0,266,0
2da08b23,CUST_5518,876,0,218,1
3c9c6ad6,CUST_4305,2750,1,235,0
4ef4afe3,CUST_2104,2023,1,146,0
a5692cb5,CUST_6612,3149,1,68,0
23c7f87f,CUST_3524,2902,1,189,1
78df2842,CUST_8817,3031,1,79,0
5cac6808,CUST_2365,1182,0,151,0
81c6d261,CUST_9255,4722,1,80,0
0dc44183,CUST_2685,583,0,166,0
02090bb4,CUST_8502,4646,1,249,0
71e98b77,CUST_7366,4487,1,50,0
a6944850,CUST_2013,1793,0,224,0
31bebb9b,CUST_8178,2539,1,232,0
dbc22d7b,CUST_7978,2761,1,56,0
c6ba9369,CUST_7648,3014,1,50,0
b524f266,CUST_1700,4780,1,62,0
9d3bd85c,CUST_6089,3167,1,188,0
0a8c0c39,CUST_1727,3518,1,136,0
2b6d38b9,CUST_8446,1701,0,258,0
dafcd9fd,CUST_5048,2615,1,281,0
ee117622,CUST_4355,1996,0,257,0
f75f8fcc,CUST_1644,574,0,183,0
d1cff76f,CUST_5775,3469,1,227,0
3d668c19,CUST_8330,3917,1,249,0
a78ecff1,CUST_7103,2651,1,135,0
bded83b5,CUST_4703,4229,1,257,0
6187f121,CUST_8453,1027,0,227,0
5a445173,CUST_1030,2380,1,230,0
da7ccb32,CUST_8798,4406,1,229,0
eebf666a,CUST_1315,1040,0,57,0
739eec3b,CUST_9526,2610,1,116,0
1a1027f2,CUST_5157,3476,1,202,0
d415b64f,CUST_8924,2900,1,101,0
1b07ceb1,CUST_2692,4514,1,287,0
9840dd6e,CUST_8700,4740,1,222,0
7273c2f8,CUST_5942,3999,1,87,0
6a0dd3a3,CUST_1017,4161,1,158,0
dd62ccab,CUST_5478,1518,0,256,0
8b357825,CUST_8673,834,0,146,0
8c8e83d3,CUST_7493,3241,1,297,0
78d4a578,CUST_9784,4481,1,289,0
01e5748b,CUST_2655,4878,1,202,0
c570edd0,CUST_9153,1902,0,202,0
838d2d7a,CUST_7435,4930,1,195,0
1d9d9606,CUST_1724,4006,1,173,0
443cdf37,CUST_3208,1794,0,123,0
44fac935,CUST_9949,2350,1,272,0
137f69cb,CUST_9237,491,0,78,0
a1dfe67f,CUST_8331,4919,1,215,0
c14dbfcc,CUST_7214,4061,1,193,0
94db4e35,CUST_9633,4571,1,179,0
f34fb83d,CUST_8099,2119,1,220,0
0a649276,CUST_2056,1378,0,278,0
54c0f3eb,CUST_7046,4537,1,91,1
ef500d5c,CUST_6073,4057,1,290,0
ceb2dfc3,CUST_2367,1909,0,242,0
9b7e0dbc,CUST_3416,1881,0,64,0
cad35928,CUST_2767,3210,1,59,0
5e1153c9,CUST_4875,3134,1,251,0
64ef928d,CUST_8056,293,0,293,0
8578cd43,CUST_1621,3090,1,67,0
c5b8d38b,CUST_8286,4056,1,211,0
3e0c75f4,CUST_5926,2361,1,141,0
92615a1b,CUST_9075,242,0,192,0
40c87b43,CUST_7769,821,0,240,0
db277d1c,CUST_9693,3676,1,180,0
ec053acc,CUST_3529,4402,1,239,0
7aeab58f,CUST_9722,4823,1,208,0
7675cd74,CUST_6336,2614,1,240,0
f13dd956,CUST_3675,368,0,245,0
2133b55e,CUST_9906,4687,1,206,0
afcb12d7,CUST_8354,3061,1,257,0
5b409ca0,CUST_2837,100,0,193,0
c51e8430,CUST_4267,2982,1,66,0
93fc284f,CUST_5239,1060,0,215,0
861427a7,CUST_1226,4246,1,197,0
6f639180,CUST_2593,726,0,94,0
33c2e25a,CUST_3842,2323,1,143,0
2d35a3cf,CUST_4283,470,0,182,0
59e0bbff,CUST_7739,1103,0,268,0
188243d7,CUST_6518,3651,1,102,0
ec15afb8,CUST_6476,2489,1,216,1
9d1673a3,CUST_7947,2896,1,171,0
33f37b20,CUST_3355,4823,1,272,0
4f5f589e,CUST_5347,1809,0,248,0
a0aa64de,CUST_2428,4116,1,86,0
8142992a,CUST_2229,2816,1,294,0
42b1dbff,CUST_6216,3593,1,169,1
a8efd5ee,CUST_7407,2098,1,206,0
5eca4f42,CUST_9744,3052,1,161,0
7585a9f3,CUST_2631,1097,0,114,0
6187205a,CUST_3523,2294,1,255,0
d0e875fe,CUST_5402,4103,1,67,0
f21f1782,CUST_2759,896,0,153,1
9c07803e,CUST_9956,3711,1,218,0
8a9a930d,CUST_3160,2679,1,116,0
d8d6319f,CUST_7832,991,0,273,1
9fe7a26f,CUST_4947,4088,1,88,0
f3d535a6,CUST_9148,4406,1,85,0
2679bc0d,CUST_1188,710,0,265,0
8338c74e,CUST_5949,936,0,141,0
ad01578c,CUST_5299,1179,0,195,0
422c7e3d,CUST_4693,2569,1,265,0
0130d21d,CUST_6958,3471,1,243,0
edb7cd7e,CUST_6194,2754,1,286,0
824439e0,CUST_8187,792,0,95,0
ffb21b32,CUST_6327,4686,1,109,0
f811a487,CUST_6250,4083,1,142,0
07de8c0b,CUST_6461,4605,1,139,0
65f37776,CUST_6757,1226,0,268,1
412dc476,CUST_2669,289,0,50,0
559de5c1,CUST_6799,2261,1,109,0
ba0fe30a,CUST_4333,2828,1,274,0
7ce32191,CUST_9456,818,0,286,0
b4d12657,CUST_6104,2383,1,200,0
87f8e3a2,CUST_6969,2920,1,124,0
ecaa3643,CUST_7978,1655,0,211,1
12d2c4fa,CUST_3418,3481,1,156,0
f40ac0d9,CUST_1977,234,0,120,0
536c7c9a,CUST_5556,3617,1,82,1
db89021c,CUST_4239,4485,1,123,0
1b1f6d86,CUST_6870,2050,1,248,0
7331dfca,CUST_9664,2355,1,133,0
47852007,CUST_2995,1170,0,103,0
367a16b3,CUST_5091,1146,0,232,0
92fdc325,CUST_9154,1308,0,260,0
841fd7f8,CUST_3622,3325,1,253,0
4d357ef0,CUST_1211,3980,1,120,0
dcb08e73,CUST_8918,1267,0,126,0
995c6ab6,CUST_1314,3303,1,298,0
6be0f283,CUST_2016,1444,0,169,0
e29c9503,CUST_9133,1284,0,152,0
0daa9a0b,CUST_5054,1046,0,78,0
17688000,CUST_6921,2280,1,100,0
a594430b,CUST_1014,678,0,180,0
cc9a0c66,CUST_4539,943,0,274,0
13f66ff7,CUST_8556,3531,1,200,0
5f6fd325,CUST_9900,4709,1,172,0
8e41e251,CUST_3237,4991,1,255,0
9d103f2a,CUST_2653,758,0,218,0
3fcc3d2e,CUST_4138,1760,0,226,0
5edab50d,CUST_3422,2273,1,210,0
81050d6d,CUST_1464,4574,1,275,0
38da4fc5,CUST_3699,4827,1,204,0
9b709e2f,CUST_4148,1769,0,63,1
38949205,CUST_2885,1686,0,68,0
4c70a372,CUST_1005,4883,1,74,1
823191f0,CUST_6988,330,0,275,0
32747f44,CUST_9891,2711,1,273,0
5415ff1c,CUST_4227,2476,1,180,0
0883d9e1,CUST_4293,4513,1,75,0
101d3d83,CUST_3520,2149,1,88,0
13fa306c,CUST_6205,359,0,214,0
ce5d2cc3,CUST_3507,1647,0,198,0
28f0a362,CUST_5701,4660,1,53,0
00eac241,CUST_1760,3101,1,126,1
1d117c89,CUST_2824,1169,0,296,0
e6de1a27,CUST_2773,2424,1,166,0
83b53bd6,CUST_6555,128,0,169,0
d6dc557d,CUST_8394,2230,1,128,0
564b7857,CUST_8790,4550,1,120,0
42c46520,CUST_3480,1344,0,237,0
59a67ef5,CUST_6256,3521,1,131,0
05f991d5,CUST_3109,1462,0,161,0
fbb0f812,CUST_1157,2610,1,234,0
3b2df97c,CUST_6543,605,0,236,0
8fe62a19,CUST_1546,320,0,174,0
4a224aa0,CUST_6334,4703,1,168,0
c8e49001,CUST_3020,4913,1,131,0
a812ee4b,CUST_4019,1751,0,211,0
7fab0540,CUST_9558,1768,0,108,0
d3d9cbf9,CUST_5247,900,0,130,0
0dd054b1,CUST_5013,3927,1,77,0
3b0ce47c,CUST_3355,2758,1,121,0
86247bad,CUST_2770,4789,1,249,0
e307999b,CUST_9628,2886,1,286,0
94edcd3c,CUST_2666,1319,0,79,0
994d80f3,CUST_9856,486,0,298,0
1ca8cd50,CUST_5410,2140,1,232,0
ccdc1173,CUST_1057,4508,1,82,0
42d55b7f,CUST_7827,1562,0,269,0
f4371258,CUST_8541,4269,1,54,0
5c03c586,CUST_9614,1769,0,169,0
afd9989b,CUST_7984,3424,1,236,0
01decbfd,CUST_7496,485,0,194,0
6f3a52fe,CUST_1340,1266,0,179,0
4784896a,CUST_8784,4140,1,54,0
8c0fa2a7,CUST_3387,1845,0,282,0
38f19c8a,CUST_4433,2589,1,297,0
83855d25,CUST_4822,2286,1,177,0
09386786,CUST_5161,4049,1,85,0
c1c8c83a,CUST_8548,4941,1,234,0
0b282f34,CUST_1864,4917,1,263,0
34e123a6,CUST_2248,2359,1,155,0
30f6a197,CUST_3501,421,0,245,0
e0ec85de,CUST_5088,4124,1,299,0
6540936b,CUST_6347,4184,1,171,0
