transaction_id,customer,amount,is_compliant
TXN2527,Customer2527,11808,1
TXN2528,Customer2528,97377,0
TXN2529,Customer2529,98790,0
TXN2530,Customer2530,74830,0
TXN2531,Customer2531,28547,1
TXN2532,Customer2532,70453,0
TXN2533,Customer2533,80007,0
TXN2534,Customer2534,40766,1
TXN2535,Customer2535,47729,1
TXN2536,Customer2536,19624,1
TXN2537,Customer2537,32458,1
TXN2538,Customer2538,30714,1
TXN2539,Customer2539,52956,0
TXN2540,Customer2540,11727,1
TXN2541,Customer2541,31477,1
TXN2542,Customer2542,88887,0
TXN2543,Customer2543,96918,0
TXN2544,Customer2544,426,1
TXN2545,Customer2545,30855,1
TXN2546,Customer2546,18670,1
TXN2547,Customer2547,9141,1
TXN2548,Customer2548,65871,0
TXN2549,Customer2549,98324,0
TXN2550,Customer2550,7167,1
TXN2551,Customer2551,12148,1
TXN2552,Customer2552,33627,1
TXN2553,Customer2553,93386,0
TXN2554,Customer2554,77718,0
TXN2555,Customer2555,17238,1
TXN2556,Customer2556,41275,1
TXN2557,Customer2557,90306,0
TXN2558,Customer2558,59581,0
TXN2559,Customer2559,46949,1
TXN2560,Customer2560,73327,0
TXN2561,Customer2561,52513,0
TXN2562,Customer2562,34345,1
TXN2563,Customer2563,90484,0
TXN2564,Customer2564,21792,1
TXN2565,Customer2565,29420,1
TXN2566,Customer2566,38712,1
TXN2567,Customer2567,17423,1
TXN2568,Customer2568,82889,0
TXN2569,Customer2569,7281,1
TXN2570,Customer2570,50139,0
TXN2571,Customer2571,89753,0
TXN2572,Customer2572,38109,1
TXN2573,Customer2573,2712,1
TXN2574,Customer2574,55818,0
TXN2575,Customer2575,66357,0
TXN2576,Customer2576,39438,1
TXN2577,Customer2577,40412,1
TXN2578,Customer2578,64234,0
TXN2579,Customer2579,64353,0
TXN2580,Customer2580,83979,0
TXN2581,Customer2581,74003,0
TXN2582,Customer2582,13407,1
TXN2583,Customer2583,84985,0
TXN2584,Customer2584,77482,0
TXN2585,Customer2585,47744,1
TXN2586,Customer2586,86255,0
TXN2587,Customer2587,23038,1
TXN2588,Customer2588,33723,1
TXN2589,Customer2589,13809,1
TXN2590,Customer2590,86770,0
TXN2591,Customer2591,52242,0
TXN2592,Customer2592,28090,1
TXN2593,Customer2593,55790,0
TXN2594,Customer2594,6921,1
TXN2595,Customer2595,51024,0
TXN2596,Customer2596,70616,0
TXN2597,Customer2597,9531,1
TXN2598,Customer2598,6046,1
TXN2599,Customer2599,82485,0
TXN2600,Customer2600,24269,1
TXN2601,Customer2601,29684,1
TXN2602,Customer2602,92242,0
TXN2603,Customer2603,44592,1
TXN2604,Customer2604,65610,0
TXN2605,Customer2605,51746,0
TXN2606,Customer2606,30436,1
TXN2607,Customer2607,67266,0
TXN2608,Customer2608,71594,0
TXN2609,Customer2609,53307,0
TXN2610,Customer2610,19253,1
TXN2611,Customer2611,68234,0
TXN2612,Customer2612,21204,1
TXN2613,Customer2613,70610,0
TXN2614,Customer2614,26939,1
TXN2615,Customer2615,2816,1
TXN2616,Customer2616,43066,1
TXN2617,Customer2617,27792,1
TXN2618,Customer2618,64366,0
TXN2619,Customer2619,88391,0
TXN2620,Customer2620,89492,0
TXN2621,Customer2621,23592,1
TXN2622,Customer2622,99909,0
TXN2623,Customer2623,27933,1
TXN2624,Customer2624,16873,1
TXN2625,Customer2625,5353,1
TXN2626,Customer2626,73914,0
TXN2627,Customer2627,55187,0
TXN2628,Customer2628,53496,0
TXN2629,Customer2629,64272,0
TXN2630,Customer2630,48556,1
TXN2631,Customer2631,4444,1
TXN2632,Customer2632,60040,0
TXN2633,Customer2633,28698,1
TXN2634,Customer2634,47287,1
TXN2635,Customer2635,54963,0
TXN2636,Customer2636,34130,1
TXN2637,Customer2637,22982,1
TXN2638,Customer2638,5792,1
TXN2639,Customer2639,16025,1
TXN2640,Customer2640,80293,0
TXN2641,Customer2641,40247,1
TXN2642,Customer2642,88015,0
TXN2643,Customer2643,93655,0
TXN2644,Customer2644,97658,0
TXN2645,Customer2645,70001,0
TXN2646,Customer2646,60065,0
TXN2647,Customer2647,53996,0
TXN2648,Customer2648,15154,1
TXN2649,Customer2649,63643,0
TXN2650,Customer2650,40739,1
TXN2651,Customer2651,42694,1
TXN2652,Customer2652,43584,1
TXN2653,Customer2653,69995,0
TXN2654,Customer2654,84840,0
TXN2655,Customer2655,56122,0
TXN2656,Customer2656,75725,0
TXN2657,Customer2657,74194,0
TXN2658,Customer2658,65199,0
TXN2659,Customer2659,68747,0
TXN2660,Customer2660,11088,1
TXN2661,Customer2661,93592,0
TXN2662,Customer2662,52240,0
TXN2663,Customer2663,42297,1
TXN2664,Customer2664,26883,1
TXN2665,Customer2665,25999,1
TXN2666,Customer2666,75721,0
TXN2667,Customer2667,12363,1
TXN2668,Customer2668,38351,1
TXN2669,Customer2669,34762,1
TXN2670,Customer2670,43263,1
TXN2671,Customer2671,18880,1
TXN2672,Customer2672,98796,0
TXN2673,Customer2673,55392,0
TXN2674,Customer2674,99941,0
TXN2675,Customer2675,37134,1
TXN2676,Customer2676,97806,0
TXN2677,Customer2677,74198,0
TXN2678,Customer2678,67704,0
TXN2679,Customer2679,95635,0
TXN2680,Customer2680,46810,1
TXN2681,Customer2681,62963,0
TXN2682,Customer2682,42904,1
TXN2683,Customer2683,5127,1
TXN2684,Customer2684,44502,1
TXN2685,Customer2685,91797,0
TXN2686,Customer2686,46438,1
TXN2687,Customer2687,89256,0
TXN2688,Customer2688,84107,0
TXN2689,Customer2689,22623,1
TXN2690,Customer2690,15403,1
TXN2691,Customer2691,40061,1
TXN2692,Customer2692,41333,1
TXN2693,Customer2693,65346,0
TXN2694,Customer2694,41160,1
TXN2695,Customer2695,49250,1
TXN2696,Customer2696,74382,0
TXN2697,Customer2697,70023,0
TXN2698,Customer2698,1910,1
TXN2699,Customer2699,90428,0
TXN2700,Customer2700,55999,0
TXN2701,Customer2701,70323,0
TXN2702,Customer2702,46024,1
TXN2703,Customer2703,53551,0
TXN2704,Customer2704,64514,0
TXN2705,Customer2705,31067,1
TXN2706,Customer2706,44514,1
TXN2707,Customer2707,692,1
TXN2708,Customer2708,90077,0
TXN2709,Customer2709,99399,0
TXN2710,Customer2710,23291,1
TXN2711,Customer2711,33703,1
TXN2712,Customer2712,81581,0
TXN2713,Customer2713,63020,0
TXN2714,Customer2714,85917,0
TXN2715,Customer2715,39021,1
TXN2716,Customer2716,26802,1
TXN2717,Customer2717,5760,1
TXN2718,Customer2718,3957,1
TXN2719,Customer2719,28601,1
TXN2720,Customer2720,36537,1
TXN2721,Customer2721,32702,1
TXN2722,Customer2722,78284,0
TXN2723,Customer2723,38266,1
TXN2724,Customer2724,32675,1
TXN2725,Customer2725,18902,1
TXN2726,Customer2726,66998,0
TXN2727,Customer2727,35352,1
TXN2728,Customer2728,57076,0
TXN2729,Customer2729,33757,1
TXN2730,Customer2730,47180,1
TXN2731,Customer2731,85045,0
TXN2732,Customer2732,87161,0
TXN2733,Customer2733,87478,0
TXN2734,Customer2734,94923,0
TXN2735,Customer2735,87426,0
TXN2736,Customer2736,24202,1
TXN2737,Customer2737,74196,0
TXN2738,Customer2738,66598,0
TXN2739,Customer2739,12151,1
TXN2740,Customer2740,27629,1
TXN2741,Customer2741,61250,0
TXN2742,Customer2742,25829,1
TXN2743,Customer2743,68066,0
TXN2744,Customer2744,35929,1
TXN2745,Customer2745,50602,0
TXN2746,Customer2746,72811,0
TXN2747,Customer2747,26034,1
TXN2748,Customer2748,36218,1
TXN2749,Customer2749,67995,0
TXN2750,Customer2750,28302,1
TXN2751,Customer2751,48142,1
TXN2752,Customer2752,19842,1
TXN2753,Customer2753,4869,1
TXN2754,Customer2754,59660,0
TXN2755,Customer2755,14709,1
TXN2756,Customer2756,30383,1
TXN2757,Customer2757,29809,1
TXN2758,Customer2758,22795,1
TXN2759,Customer2759,24968,1
TXN2760,Customer2760,61910,0
TXN2761,Customer2761,75378,0
TXN2762,Customer2762,39060,1
TXN2763,Customer2763,7070,1
TXN2764,Customer2764,16712,1
TXN2765,Customer2765,84533,0
TXN2766,Customer2766,13167,1
TXN2767,Customer2767,21976,1
TXN2768,Customer2768,12267,1
TXN2769,Customer2769,61867,0
TXN2770,Customer2770,50869,0
TXN2771,Customer2771,22408,1
TXN2772,Customer2772,96546,0
TXN2773,Customer2773,169,1
TXN2774,Customer2774,40472,1
TXN2775,Customer2775,9902,1
TXN2776,Customer2776,72397,0
TXN2777,Customer2777,66310,0
TXN2778,Customer2778,52579,0
TXN2779,Customer2779,1009,1
TXN2780,Customer2780,90346,0
TXN2781,Customer2781,95882,0
TXN2782,Customer2782,62694,0
TXN2783,Customer2783,12548,1
TXN2784,Customer2784,36120,1
TXN2785,Customer2785,29548,1
TXN2786,Customer2786,98880,0
TXN2787,Customer2787,99912,0
TXN2788,Customer2788,50250,0
TXN2789,Customer2789,8613,1
TXN2790,Customer2790,6285,1
TXN2791,Customer2791,15161,1
TXN2792,Customer2792,80813,0
TXN2793,Customer2793,87550,0
TXN2794,Customer2794,98844,0
TXN2795,Customer2795,98181,0
TXN2796,Customer2796,3107,1
TXN2797,Customer2797,21290,1
TXN2798,Customer2798,69451,0
TXN2799,Customer2799,50934,0
TXN2800,Customer2800,16612,1
TXN2801,Customer2801,33717,1
TXN2802,Customer2802,89635,0
TXN2803,Customer2803,54055,0
TXN2804,Customer2804,87738,0
TXN2805,Customer2805,35755,1
TXN2806,Customer2806,98200,0
TXN2807,Customer2807,922,1
TXN2808,Customer2808,98269,0
TXN2809,Customer2809,49542,1
TXN2810,Customer2810,68369,0
TXN2811,Customer2811,73133,0
TXN2812,Customer2812,18945,1
TXN2813,Customer2813,10525,1
TXN2814,Customer2814,54005,0
TXN2815,Customer2815,86153,0
TXN2816,Customer2816,83847,0
TXN2817,Customer2817,76335,0
TXN2818,Customer2818,53374,0
TXN2819,Customer2819,48539,1
TXN2820,Customer2820,24044,1
TXN2821,Customer2821,61120,0
TXN2822,Customer2822,34211,1
TXN2823,Customer2823,28086,1
TXN2824,Customer2824,95611,0
TXN2825,Customer2825,2591,1
TXN2826,Customer2826,97662,0
TXN2827,Customer2827,63206,0
TXN2828,Customer2828,48639,1
TXN2829,Customer2829,92131,0
TXN2830,Customer2830,38279,1
TXN2831,Customer2831,6394,1
TXN2832,Customer2832,70607,0
TXN2833,Customer2833,22767,1
TXN2834,Customer2834,24494,1
TXN2835,Customer2835,71432,0
TXN2836,Customer2836,68439,0
TXN2837,Customer2837,31189,1
TXN2838,Customer2838,67571,0
TXN2839,Customer2839,88834,0
TXN2840,Customer2840,23311,1
TXN2841,Customer2841,35010,1
TXN2842,Customer2842,94802,0
TXN2843,Customer2843,7843,1
TXN2844,Customer2844,72425,0
TXN2845,Customer2845,51896,0
TXN2846,Customer2846,81756,0
TXN2847,Customer2847,83714,0
TXN2848,Customer2848,7126,1
TXN2849,Customer2849,69408,0
TXN2850,Customer2850,40295,1
TXN2851,Customer2851,35876,1
TXN2852,Customer2852,36803,1
TXN2853,Customer2853,5832,1
TXN2854,Customer2854,60292,0
TXN2855,Customer2855,92192,0
TXN2856,Customer2856,24054,1
TXN2857,Customer2857,78920,0
TXN2858,Customer2858,68880,0
TXN2859,Customer2859,30904,1
TXN2860,Customer2860,87143,0
TXN2861,Customer2861,80378,0
TXN2862,Customer2862,12940,1
TXN2863,Customer2863,7189,1
TXN2864,Customer2864,60009,0
TXN2865,Customer2865,65188,0
TXN2866,Customer2866,55213,0
TXN2867,Customer2867,98010,0
TXN2868,Customer2868,23301,1
TXN2869,Customer2869,8096,1
TXN2870,Customer2870,2448,1
TXN2871,Customer2871,29219,1
TXN2872,Customer2872,89464,0
TXN2873,Customer2873,92619,0
TXN2874,Customer2874,86686,0
TXN2875,Customer2875,75616,0
TXN2876,Customer2876,77409,0
TXN2877,Customer2877,90657,0
TXN2878,Customer2878,49177,1
TXN2879,Customer2879,36261,1
TXN2880,Customer2880,41830,1
TXN2881,Customer2881,69824,0
TXN2882,Customer2882,26833,1
TXN2883,Customer2883,19342,1
TXN2884,Customer2884,4836,1
TXN2885,Customer2885,7874,1
TXN2886,Customer2886,37530,1
TXN2887,Customer2887,19731,1
TXN2888,Customer2888,34764,1
TXN2889,Customer2889,16912,1
TXN2890,Customer2890,19481,1
TXN2891,Customer2891,28158,1
TXN2892,Customer2892,58942,0
TXN2893,Customer2893,80586,0
TXN2894,Customer2894,94565,0
TXN2895,Customer2895,48249,1
TXN2896,Customer2896,18207,1
TXN2897,Customer2897,65946,0
TXN2898,Customer2898,19724,1
TXN2899,Customer2899,4136,1
TXN2900,Customer2900,88960,0
TXN2901,Customer2901,67617,0
TXN2902,Customer2902,94780,0
TXN2903,Customer2903,66760,0
TXN2904,Customer2904,76960,0
TXN2905,Customer2905,1832,1
TXN2906,Customer2906,54843,0
TXN2907,Customer2907,50012,0
TXN2908,Customer2908,75402,0
TXN2909,Customer2909,80806,0
TXN2910,Customer2910,19491,1
TXN2911,Customer2911,64824,0
TXN2912,Customer2912,79288,0
TXN2913,Customer2913,52227,0
TXN2914,Customer2914,64366,0
TXN2915,Customer2915,39069,1
TXN2916,Customer2916,93163,0
TXN2917,Customer2917,86899,0
TXN2918,Customer2918,44336,1
TXN2919,Customer2919,95095,0
TXN2920,Customer2920,74114,0
TXN2921,Customer2921,68347,0
TXN2922,Customer2922,59170,0
TXN2923,Customer2923,39217,1
TXN2924,Customer2924,7499,1
TXN2925,Customer2925,8298,1
TXN2926,Customer2926,81037,0
TXN2927,Customer2927,42850,1
TXN2928,Customer2928,34820,1
TXN2929,Customer2929,59981,0
TXN2930,Customer2930,66446,0
TXN2931,Customer2931,4551,1
TXN2932,Customer2932,17940,1
TXN2933,Customer2933,35035,1
TXN2934,Customer2934,40683,1
TXN2935,Customer2935,31635,1
TXN2936,Customer2936,60909,0
TXN2937,Customer2937,36505,1
TXN2938,Customer2938,79046,0
TXN2939,Customer2939,36159,1
TXN2940,Customer2940,6799,1
TXN2941,Customer2941,29766,1
TXN2942,Customer2942,1385,1
TXN2943,Customer2943,14445,1
TXN2944,Customer2944,51185,0
TXN2945,Customer2945,68993,0
TXN2946,Customer2946,804,1
TXN2947,Customer2947,66801,0
TXN2948,Customer2948,6550,1
TXN2949,Customer2949,4998,1
TXN2950,Customer2950,39722,1
TXN2951,Customer2951,49232,1
TXN2952,Customer2952,80039,0
TXN2953,Customer2953,54851,0
TXN2954,Customer2954,55091,0
TXN2955,Customer2955,84063,0
TXN2956,Customer2956,87674,0
TXN2957,Customer2957,61990,0
TXN2958,Customer2958,87070,0
TXN2959,Customer2959,31131,1
TXN2960,Customer2960,62749,0
TXN2961,Customer2961,70088,0
TXN2962,Customer2962,28143,1
TXN2963,Customer2963,98400,0
TXN2964,Customer2964,62911,0
TXN2965,Customer2965,25213,1
TXN2966,Customer2966,24646,1
TXN2967,Customer2967,98502,0
TXN2968,Customer2968,93640,0
TXN2969,Customer2969,76833,0
TXN2970,Customer2970,18963,1
TXN2971,Customer2971,10075,1
TXN2972,Customer2972,63726,0
TXN2973,Customer2973,81921,0
TXN2974,Customer2974,13405,1
TXN2975,Customer2975,37307,1
TXN2976,Customer2976,82399,0
TXN2977,Customer2977,98014,0
TXN2978,Customer2978,4794,1
TXN2979,Customer2979,77463,0
TXN2980,Customer2980,29982,1
TXN2981,Customer2981,77069,0
TXN2982,Customer2982,96052,0
TXN2983,Customer2983,57985,0
TXN2984,Customer2984,8975,1
TXN2985,Customer2985,12250,1
TXN2986,Customer2986,43315,1
TXN2987,Customer2987,729,1
TXN2988,Customer2988,41911,1
TXN2989,Customer2989,87406,0
TXN2990,Customer2990,19661,1
TXN2991,Customer2991,60344,0
TXN2992,Customer2992,32072,1
TXN2993,Customer2993,13842,1
TXN2994,Customer2994,82084,0
TXN2995,Customer2995,45397,1
TXN2996,Customer2996,33259,1
TXN2997,Customer2997,13186,1
TXN2998,Customer2998,93525,0
TXN2999,Customer2999,13037,1
TXN3000,Customer3000,68108,0
TXN3001,Customer3001,27519,1
TXN3002,Customer3002,29611,1
TXN3003,Customer3003,34056,1
TXN3004,Customer3004,68207,0
TXN3005,Customer3005,12445,1
TXN3006,Customer3006,72011,0
TXN3007,Customer3007,36260,1
TXN3008,Customer3008,96981,0
TXN3009,Customer3009,32006,1
TXN3010,Customer3010,19081,1
TXN3011,Customer3011,54191,0
TXN3012,Customer3012,51836,0
TXN3013,Customer3013,24616,1
TXN3014,Customer3014,27828,1
TXN3015,Customer3015,14334,1
TXN3016,Customer3016,6061,1
TXN3017,Customer3017,10624,1
TXN3018,Customer3018,15309,1
TXN3019,Customer3019,54592,0
TXN3020,Customer3020,94510,0
TXN3021,Customer3021,5728,1
TXN3022,Customer3022,36111,1
TXN3023,Customer3023,14915,1
TXN3024,Customer3024,27143,1
TXN3025,Customer3025,35290,1
TXN3026,Customer3026,12443,1
TXN3027,Customer3027,91405,0
TXN3028,Customer3028,30774,1
TXN3029,Customer3029,20690,1
TXN3030,Customer3030,44464,1
TXN3031,Customer3031,95832,0
TXN3032,Customer3032,6923,1
TXN3033,Customer3033,78489,0
TXN3034,Customer3034,33138,1
TXN3035,Customer3035,56158,0
TXN3036,Customer3036,34337,1
TXN3037,Customer3037,20745,1
TXN3038,Customer3038,71533,0
TXN3039,Customer3039,14294,1
TXN3040,Customer3040,76332,0
TXN3041,Customer3041,47888,1
TXN3042,Customer3042,36384,1
TXN3043,Customer3043,10287,1
TXN3044,Customer3044,1692,1
TXN3045,Customer3045,46116,1
TXN3046,Customer3046,5237,1
TXN3047,Customer3047,53854,0
TXN3048,Customer3048,9216,1
TXN3049,Customer3049,11797,1
TXN3050,Customer3050,57265,0
TXN3051,Customer3051,41564,1
TXN3052,Customer3052,76063,0
TXN3053,Customer3053,86064,0
TXN3054,Customer3054,4227,1
TXN3055,Customer3055,77279,0
TXN3056,Customer3056,62272,0
TXN3057,Customer3057,97421,0
TXN3058,Customer3058,55048,0
TXN3059,Customer3059,41516,1
TXN3060,Customer3060,95142,0
TXN3061,Customer3061,74555,0
TXN3062,Customer3062,49529,1
TXN3063,Customer3063,12229,1
TXN3064,Customer3064,12882,1
TXN3065,Customer3065,47687,1
TXN3066,Customer3066,71585,0
TXN3067,Customer3067,54688,0
TXN3068,Customer3068,96463,0
TXN3069,Customer3069,41496,1
TXN3070,Customer3070,63285,0
TXN3071,Customer3071,82887,0
TXN3072,Customer3072,44755,1
TXN3073,Customer3073,49775,1
TXN3074,Customer3074,26639,1
TXN3075,Customer3075,50784,0
TXN3076,Customer3076,43433,1
TXN3077,Customer3077,77608,0
TXN3078,Customer3078,43106,1
TXN3079,Customer3079,72992,0
TXN3080,Customer3080,24452,1
TXN3081,Customer3081,2712,1
TXN3082,Customer3082,35361,1
TXN3083,Customer3083,21819,1
TXN3084,Customer3084,29693,1
TXN3085,Customer3085,34896,1
TXN3086,Customer3086,27502,1
TXN3087,Customer3087,40300,1
TXN3088,Customer3088,41589,1
TXN3089,Customer3089,36955,1
TXN3090,Customer3090,61839,0
TXN3091,Customer3091,79428,0
TXN3092,Customer3092,32772,1
TXN3093,Customer3093,35188,1
TXN3094,Customer3094,12426,1
TXN3095,Customer3095,39282,1
TXN3096,Customer3096,92418,0
TXN3097,Customer3097,93537,0
TXN3098,Customer3098,96716,0
TXN3099,Customer3099,80277,0
TXN3100,Customer3100,13504,1
TXN3101,Customer3101,80989,0
TXN3102,Customer3102,94335,0
TXN3103,Customer3103,47646,1
TXN3104,Customer3104,80811,0
TXN3105,Customer3105,52913,0
TXN3106,Customer3106,45182,1
TXN3107,Customer3107,70713,0
TXN3108,Customer3108,55577,0
TXN3109,Customer3109,34312,1
TXN3110,Customer3110,398,1
TXN3111,Customer3111,70434,0
TXN3112,Customer3112,46774,1
TXN3113,Customer3113,49647,1
TXN3114,Customer3114,23269,1
TXN3115,Customer3115,94844,0
TXN3116,Customer3116,50022,0
TXN3117,Customer3117,77957,0
TXN3118,Customer3118,57018,0
TXN3119,Customer3119,4106,1
TXN3120,Customer3120,71894,0
TXN3121,Customer3121,37139,1
TXN3122,Customer3122,42298,1
TXN3123,Customer3123,27644,1
TXN3124,Customer3124,15832,1
TXN3125,Customer3125,2993,1
TXN3126,Customer3126,99061,0
TXN3127,Customer3127,1361,1
TXN3128,Customer3128,1883,1
TXN3129,Customer3129,91810,0
TXN3130,Customer3130,7164,1
TXN3131,Customer3131,43842,1
TXN3132,Customer3132,12073,1
TXN3133,Customer3133,57122,0
TXN3134,Customer3134,92987,0
TXN3135,Customer3135,29140,1
TXN3136,Customer3136,17047,1
TXN3137,Customer3137,94616,0
TXN3138,Customer3138,70537,0
TXN3139,Customer3139,41192,1
TXN3140,Customer3140,77779,0
TXN3141,Customer3141,70321,0
TXN3142,Customer3142,81376,0
TXN3143,Customer3143,3712,1
TXN3144,Customer3144,32480,1
TXN3145,Customer3145,34775,1
TXN3146,Customer3146,72976,0
TXN3147,Customer3147,32039,1
TXN3148,Customer3148,8311,1
TXN3149,Customer3149,53959,0
TXN3150,Customer3150,16980,1
TXN3151,Customer3151,33371,1
TXN3152,Customer3152,29345,1
TXN3153,Customer3153,1591,1
TXN3154,Customer3154,30840,1
TXN3155,Customer3155,36934,1
TXN3156,Customer3156,28730,1
TXN3157,Customer3157,85958,0
TXN3158,Customer3158,82661,0
TXN3159,Customer3159,21280,1
TXN3160,Customer3160,85503,0
TXN3161,Customer3161,50927,0
TXN3162,Customer3162,34282,1
TXN3163,Customer3163,7012,1
TXN3164,Customer3164,42901,1
TXN3165,Customer3165,97905,0
TXN3166,Customer3166,55229,0
TXN3167,Customer3167,32797,1
TXN3168,Customer3168,2049,1
TXN3169,Customer3169,90061,0
TXN3170,Customer3170,93321,0
TXN3171,Customer3171,88731,0
TXN3172,Customer3172,50869,0
TXN3173,Customer3173,92729,0
TXN3174,Customer3174,34003,1
TXN3175,Customer3175,31405,1
TXN3176,Customer3176,66892,0
TXN3177,Customer3177,38521,1
TXN3178,Customer3178,79798,0
TXN3179,Customer3179,37282,1
TXN3180,Customer3180,61675,0
TXN3181,Customer3181,56626,0
TXN3182,Customer3182,18403,1
TXN3183,Customer3183,49229,1
TXN3184,Customer3184,19379,1
TXN3185,Customer3185,49987,1
TXN3186,Customer3186,3216,1
TXN3187,Customer3187,94274,0
TXN3188,Customer3188,83764,0
TXN3189,Customer3189,2469,1
TXN3190,Customer3190,97911,0
TXN3191,Customer3191,32895,1
TXN3192,Customer3192,91102,0
TXN3193,Customer3193,9395,1
TXN3194,Customer3194,20627,1
TXN3195,Customer3195,48127,1
TXN3196,Customer3196,86948,0
TXN3197,Customer3197,98067,0
TXN3198,Customer3198,28712,1
TXN3199,Customer3199,52316,0
TXN3200,Customer3200,31234,1
TXN3201,Customer3201,64373,0
TXN3202,Customer3202,27173,1
TXN3203,Customer3203,33606,1
TXN3204,Customer3204,98640,0
TXN3205,Customer3205,18806,1
TXN3206,Customer3206,84730,0
TXN3207,Customer3207,14067,1
TXN3208,Customer3208,83485,0
TXN3209,Customer3209,41411,1
TXN3210,Customer3210,67180,0
TXN3211,Customer3211,10257,1
TXN3212,Customer3212,24026,1
TXN3213,Customer3213,90067,0
TXN3214,Customer3214,85044,0
TXN3215,Customer3215,5134,1
TXN3216,Customer3216,24248,1
TXN3217,Customer3217,20454,1
TXN3218,Customer3218,53875,0
TXN3219,Customer3219,99788,0
TXN3220,Customer3220,96798,0
TXN3221,Customer3221,35200,1
TXN3222,Customer3222,30555,1
TXN3223,Customer3223,703,1
TXN3224,Customer3224,47003,1
TXN3225,Customer3225,86800,0
TXN3226,Customer3226,23765,1
TXN3227,Customer3227,74795,0
TXN3228,Customer3228,31268,1
TXN3229,Customer3229,49405,1
TXN3230,Customer3230,35040,1
TXN3231,Customer3231,14659,1
TXN3232,Customer3232,55162,0
TXN3233,Customer3233,70033,0
TXN3234,Customer3234,63416,0
TXN3235,Customer3235,3098,1
TXN3236,Customer3236,95872,0
TXN3237,Customer3237,73436,0
TXN3238,Customer3238,88383,0
TXN3239,Customer3239,22930,1
TXN3240,Customer3240,45161,1
TXN3241,Customer3241,47262,1
TXN3242,Customer3242,13405,1
TXN3243,Customer3243,49207,1
TXN3244,Customer3244,94104,0
TXN3245,Customer3245,33564,1
TXN3246,Customer3246,52143,0
TXN3247,Customer3247,67281,0
TXN3248,Customer3248,428,1
TXN3249,Customer3249,46217,1
TXN3250,Customer3250,78452,0
TXN3251,Customer3251,77487,0
TXN3252,Customer3252,26606,1
TXN3253,Customer3253,37642,1
TXN3254,Customer3254,13199,1
TXN3255,Customer3255,27945,1
TXN3256,Customer3256,48867,1
TXN3257,Customer3257,26918,1
TXN3258,Customer3258,44167,1
TXN3259,Customer3259,43698,1
TXN3260,Customer3260,62338,0
TXN3261,Customer3261,48372,1
TXN3262,Customer3262,30737,1
TXN3263,Customer3263,76375,0
TXN3264,Customer3264,89684,0
TXN3265,Customer3265,24882,1
TXN3266,Customer3266,72022,0
TXN3267,Customer3267,4818,1
TXN3268,Customer3268,59734,0
TXN3269,Customer3269,57497,0
TXN3270,Customer3270,31022,1
TXN3271,Customer3271,31194,1
TXN3272,Customer3272,70723,0
TXN3273,Customer3273,19688,1
TXN3274,Customer3274,37640,1
TXN3275,Customer3275,85451,0
TXN3276,Customer3276,78582,0
TXN3277,Customer3277,31136,1
TXN3278,Customer3278,99011,0
TXN3279,Customer3279,41494,1
TXN3280,Customer3280,14236,1
TXN3281,Customer3281,83930,0
TXN3282,Customer3282,73942,0
TXN3283,Customer3283,65890,0
TXN3284,Customer3284,22173,1
TXN3285,Customer3285,83749,0
TXN3286,Customer3286,15275,1
TXN3287,Customer3287,96801,0
TXN3288,Customer3288,85708,0
TXN3289,Customer3289,89917,0
TXN3290,Customer3290,48163,1
TXN3291,Customer3291,85923,0
TXN3292,Customer3292,2120,1
TXN3293,Customer3293,93803,0
TXN3294,Customer3294,53048,0
TXN3295,Customer3295,69411,0
TXN3296,Customer3296,29761,1
TXN3297,Customer3297,35529,1
TXN3298,Customer3298,40825,1
TXN3299,Customer3299,29166,1
TXN3300,Customer3300,4547,1
TXN3301,Customer3301,60495,0
TXN3302,Customer3302,81128,0
TXN3303,Customer3303,61504,0
TXN3304,Customer3304,42042,1
TXN3305,Customer3305,41112,1
TXN3306,Customer3306,97507,0
TXN3307,Customer3307,33696,1
TXN3308,Customer3308,98249,0
TXN3309,Customer3309,76915,0
TXN3310,Customer3310,47332,1
TXN3311,Customer3311,69714,0
TXN3312,Customer3312,44950,1
TXN3313,Customer3313,32528,1
TXN3314,Customer3314,14913,1
TXN3315,Customer3315,8680,1
TXN3316,Customer3316,77494,0
TXN3317,Customer3317,24467,1
TXN3318,Customer3318,56517,0
TXN3319,Customer3319,79045,0
TXN3320,Customer3320,74697,0
TXN3321,Customer3321,79946,0
TXN3322,Customer3322,51729,0
TXN3323,Customer3323,724,1
TXN3324,Customer3324,41203,1
TXN3325,Customer3325,12288,1
TXN3326,Customer3326,72896,0
TXN3327,Customer3327,512,1
TXN3328,Customer3328,5738,1
TXN3329,Customer3329,12642,1
TXN3330,Customer3330,46593,1
TXN3331,Customer3331,10168,1
TXN3332,Customer3332,72831,0
TXN3333,Customer3333,84024,0
TXN3334,Customer3334,11936,1
TXN3335,Customer3335,87373,0
TXN3336,Customer3336,77490,0
TXN3337,Customer3337,71863,0
TXN3338,Customer3338,995,1
TXN3339,Customer3339,38154,1
TXN3340,Customer3340,26611,1
TXN3341,Customer3341,40752,1
TXN3342,Customer3342,29493,1
TXN3343,Customer3343,19430,1
TXN3344,Customer3344,55275,0
TXN3345,Customer3345,45446,1
TXN3346,Customer3346,22830,1
TXN3347,Customer3347,49990,1
TXN3348,Customer3348,34554,1
TXN3349,Customer3349,69089,0
